locus_tag	ftype	length_bp	gene	EC_number	COG	product
PCHFIHDH_00336	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
PCHFIHDH_00337	CDS	312				hypothetical protein
PCHFIHDH_00338	CDS	1398				hypothetical protein
PCHFIHDH_00339	CDS	1047		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
PCHFIHDH_00340	CDS	783				hypothetical protein
PCHFIHDH_00341	CDS	543				hypothetical protein
PCHFIHDH_00342	CDS	1908	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
PCHFIHDH_00343	CDS	843				hypothetical protein
PCHFIHDH_00344	CDS	678				hypothetical protein
PCHFIHDH_00345	CDS	1434	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
PCHFIHDH_00346	CDS	1386	gadA	4.1.1.15	COG0076	Glutamate decarboxylase
PCHFIHDH_00347	CDS	1167	alr	5.1.1.1	COG0787	Alanine racemase
PCHFIHDH_00348	CDS	1122	rutD_1	3.5.1.-		Putative aminoacrylate hydrolase RutD
PCHFIHDH_00349	CDS	471	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
PCHFIHDH_00350	CDS	627			COG1214	putative protein
PCHFIHDH_00351	CDS	477	rimI	2.3.1.255	COG0456	N-alpha-acetyltransferase RimI
PCHFIHDH_00352	CDS	1032	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
PCHFIHDH_00353	CDS	303	groS		COG0234	10 kDa chaperonin
PCHFIHDH_00354	CDS	1620	groEL1		COG0459	60 kDa chaperonin 1
PCHFIHDH_00355	CDS	1194				hypothetical protein
PCHFIHDH_00356	CDS	438				hypothetical protein
PCHFIHDH_00357	CDS	1716				putative PPE family protein PPE40
PCHFIHDH_00358	CDS	1680				putative PPE family protein PPE40
PCHFIHDH_00359	CDS	168	mutA	5.4.99.2	COG1884	putative methylmalonyl-CoA mutase small subunit
PCHFIHDH_00360	CDS	2262	mutB	5.4.99.2	COG1884	putative methylmalonyl-CoA mutase large subunit
PCHFIHDH_00361	CDS	990		3.6.-.-	COG1703	putative GTPase
PCHFIHDH_00362	CDS	1176				hypothetical protein
PCHFIHDH_00363	CDS	213			COG3360	Dodecin
PCHFIHDH_00364	CDS	1905				hypothetical protein
PCHFIHDH_00365	CDS	525				hypothetical protein
PCHFIHDH_00366	CDS	1257	algD	1.1.1.132	COG1004	GDP-mannose 6-dehydrogenase
PCHFIHDH_00367	CDS	1020	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
PCHFIHDH_00368	CDS	1494	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
PCHFIHDH_00369	CDS	1002				hypothetical protein
PCHFIHDH_00370	CDS	1035	pimF	2.4.-.-	COG0463	Putative glycosyltransferases
PCHFIHDH_00371	CDS	822			COG5285	putative protein
PCHFIHDH_00372	CDS	873				hypothetical protein
PCHFIHDH_00373	CDS	648	raaS_1			HTH-type transcriptional regulatory protein RaaS
PCHFIHDH_00374	CDS	846				hypothetical protein
PCHFIHDH_00375	CDS	909				putative protein
PCHFIHDH_00376	CDS	1650				hypothetical protein
PCHFIHDH_00377	CDS	1149	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
PCHFIHDH_00378	CDS	666	lpxD	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
PCHFIHDH_00379	CDS	636				hypothetical protein
PCHFIHDH_00380	CDS	1887				hypothetical protein
PCHFIHDH_00381	CDS	315				hypothetical protein
PCHFIHDH_00382	CDS	639				putative protein
PCHFIHDH_00383	CDS	1569				hypothetical protein
PCHFIHDH_00384	CDS	1278	xylB_1	2.7.1.17		Xylulose kinase
PCHFIHDH_00385	CDS	1089	aroB_1	4.2.3.4	COG0337	3-dehydroquinate synthase
PCHFIHDH_00386	CDS	690	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PCHFIHDH_00387	CDS	801				hypothetical protein
PCHFIHDH_00388	CDS	1821	ilvG_1	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
PCHFIHDH_00389	CDS	963		2.4.-.-		putative glycosyltransferase
PCHFIHDH_00390	CDS	777	rfbF	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
PCHFIHDH_00391	CDS	1344	spnQ	4.2.1.164		dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase
PCHFIHDH_00392	CDS	1017	rfbG	4.2.1.45	COG0451	CDP-glucose 4,6-dehydratase
PCHFIHDH_00393	CDS	501				hypothetical protein
PCHFIHDH_00394	CDS	1620				hypothetical protein
PCHFIHDH_00395	CDS	657	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
PCHFIHDH_00396	CDS	360	msl3_1	2.3.1.252	COG3321	Mycolipanoate synthase
PCHFIHDH_00397	CDS	1422	thi4	2.4.2.59		Thiamine thiazole synthase
PCHFIHDH_00398	CDS	1749				hypothetical protein
PCHFIHDH_00399	CDS	1839				hypothetical protein
PCHFIHDH_00400	CDS	804			COG0204	putative protein
PCHFIHDH_00401	CDS	1635	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
PCHFIHDH_00402	CDS	1284				hypothetical protein
PCHFIHDH_00403	CDS	1323		2.3.1.20		Putative diacyglycerol O-acyltransferase
PCHFIHDH_00404	CDS	978	whiA		COG1481	putative cell division protein WhiA
PCHFIHDH_00405	CDS	1077			COG0391	Putative gluconeogenesis factor
PCHFIHDH_00406	CDS	921			COG1660	Nucleotide-binding protein
PCHFIHDH_00407	CDS	1944	uvrC		COG0322	UvrABC system protein C
PCHFIHDH_00408	CDS	1500				hypothetical protein
PCHFIHDH_00409	CDS	654	lprH			Putative lipoprotein LprH
PCHFIHDH_00410	CDS	471				putative protein
PCHFIHDH_00411	CDS	483	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
PCHFIHDH_00412	CDS	1278	ribBA_1		COG0108	Riboflavin biosynthesis protein RibBA
PCHFIHDH_00413	CDS	624	ribE	2.5.1.9	COG0307	Riboflavin synthase
PCHFIHDH_00414	CDS	711	lprG			Lipoarabinomannan carrier protein LprG
PCHFIHDH_00415	CDS	1554				putative triacylglyceride transporter
PCHFIHDH_00416	CDS	1020	ribD		COG0117	Riboflavin biosynthesis protein RibD
PCHFIHDH_00417	CDS	666	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
PCHFIHDH_00418	CDS	1446		2.1.1.-	COG0144	Putative methyltransferase
PCHFIHDH_00419	CDS	939	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
PCHFIHDH_00420	CDS	825				putative protein
PCHFIHDH_00421	CDS	483				hypothetical protein
PCHFIHDH_00422	CDS	825				putative protein
PCHFIHDH_00423	CDS	1947	priA_2	3.6.4.-	COG1198	putative primosomal protein N'
PCHFIHDH_00424	CDS	786			COG3714	putative membrane protein
PCHFIHDH_00425	CDS	924	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
PCHFIHDH_00426	CDS	972	nlhH_2	3.1.1.1	COG0657	Carboxylesterase NlhH
PCHFIHDH_00427	CDS	1485		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
PCHFIHDH_00428	CDS	576				hypothetical protein
PCHFIHDH_00429	CDS	1212	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
PCHFIHDH_00430	CDS	1242	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
PCHFIHDH_00431	CDS	333	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
PCHFIHDH_00432	CDS	594	gmk	2.7.4.8	COG0194	Guanylate kinase
PCHFIHDH_00433	CDS	318				hypothetical protein
PCHFIHDH_00434	CDS	1425				hypothetical protein
PCHFIHDH_00435	CDS	789	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
PCHFIHDH_00436	CDS	546				hypothetical protein
PCHFIHDH_00437	CDS	4179	aftD	2.4.2.47		Alpha-(1->3)-arabinofuranosyltransferase
PCHFIHDH_00438	CDS	174				Putative secreted protein.1
PCHFIHDH_00439	CDS	258				hypothetical protein
PCHFIHDH_00440	CDS	1194	lpqI	3.2.1.52	COG1472	Beta-hexosaminidase LpqI
PCHFIHDH_00441	CDS	639	betI_1			HTH-type transcriptional regulator BetI
PCHFIHDH_00442	CDS	1305	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
PCHFIHDH_00443	CDS	852				hypothetical protein
PCHFIHDH_00444	CDS	1365				hypothetical protein
PCHFIHDH_00445	CDS	1326	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
PCHFIHDH_00446	CDS	1836		1.3.8.1	COG1960	Butyryl-CoA dehydrogenase
PCHFIHDH_00447	CDS	489		1.5.1.37		Flavin reductase
PCHFIHDH_00448	CDS	204				hypothetical protein
PCHFIHDH_00449	CDS	1248				hypothetical protein
PCHFIHDH_00450	CDS	156				hypothetical protein
PCHFIHDH_00451	CDS	747	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
PCHFIHDH_00452	CDS	1929	sdhA_1	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
PCHFIHDH_00453	CDS	822				hypothetical protein
PCHFIHDH_00454	CDS	297				putative protein
PCHFIHDH_00455	CDS	771			COG2513	putative protein
PCHFIHDH_00456	CDS	459				18 kDa heat shock protein
PCHFIHDH_00457	CDS	2559	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
PCHFIHDH_00458	CDS	357	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
PCHFIHDH_00459	CDS	456				hypothetical protein
PCHFIHDH_00460	CDS	762				hypothetical protein
PCHFIHDH_00461	CDS	1152				hypothetical protein
PCHFIHDH_00462	CDS	1455	narK_1		COG2223	Nitrate/nitrite transporter NarK
PCHFIHDH_00463	CDS	546	aac	2.3.1.-		Aminoglycoside 2'-N-acetyltransferase
PCHFIHDH_00464	CDS	870	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
PCHFIHDH_00465	CDS	672	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
PCHFIHDH_00466	CDS	993				hypothetical protein
PCHFIHDH_00467	CDS	1398	narK_2		COG2223	Nitrate/nitrite transporter NarK
PCHFIHDH_00468	CDS	1263				hypothetical protein
PCHFIHDH_00469	CDS	1674	lcfB_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
PCHFIHDH_00470	CDS	669				hypothetical protein
PCHFIHDH_00471	CDS	1614	mhpA_1	1.14.13.127	COG0654	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
PCHFIHDH_00472	CDS	864	hsaD_2	3.7.1.17		4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase
PCHFIHDH_00473	CDS	1041	bphC	1.13.11.39	COG0346	Biphenyl-2,3-diol 1,2-dioxygenase
PCHFIHDH_00474	CDS	1035				hypothetical protein
PCHFIHDH_00475	CDS	999	acuI	1.3.1.84	COG0604	putative acrylyl-CoA reductase AcuI
PCHFIHDH_00476	CDS	972	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
PCHFIHDH_00477	CDS	1983				hypothetical protein
PCHFIHDH_00478	CDS	1104	hmgA	1.13.11.5		Homogentisate 1,2-dioxygenase
PCHFIHDH_00479	CDS	1191				hypothetical protein
PCHFIHDH_00480	CDS	1206	smtB_1	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
PCHFIHDH_00481	CDS	897	ccl	4.1.3.46	COG0119	(R)-citramalyl-CoA lyase
PCHFIHDH_00482	CDS	642				hypothetical protein
PCHFIHDH_00483	CDS	1239	carC_1	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
PCHFIHDH_00484	CDS	963				hypothetical protein
PCHFIHDH_00485	CDS	342				hypothetical protein
PCHFIHDH_00486	CDS	411				hypothetical protein
PCHFIHDH_00487	CDS	540	yceI			Protein YceI
PCHFIHDH_00488	CDS	402			COG0784	putative response regulatory protein
PCHFIHDH_00489	CDS	1587	plcA_1	3.1.4.3	COG3511	Phospholipase C 1
PCHFIHDH_00490	CDS	501				hypothetical protein
PCHFIHDH_00491	CDS	828				hypothetical protein
PCHFIHDH_00492	CDS	489	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
PCHFIHDH_00493	CDS	555	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
PCHFIHDH_00494	CDS	717	nuoC	7.1.1.-	COG0852	NADH-quinone oxidoreductase subunit C
PCHFIHDH_00495	CDS	1299	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
PCHFIHDH_00496	CDS	756	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
PCHFIHDH_00497	CDS	1347	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
PCHFIHDH_00498	CDS	2418	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
PCHFIHDH_00499	CDS	1275	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
PCHFIHDH_00500	CDS	546	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
PCHFIHDH_00501	CDS	789				hypothetical protein
PCHFIHDH_00502	CDS	300		7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit 11
PCHFIHDH_00503	CDS	1902	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
PCHFIHDH_00504	CDS	1590	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
PCHFIHDH_00505	CDS	1587	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
PCHFIHDH_00506	CDS	1881				putative PPE family protein PPE40
PCHFIHDH_00507	CDS	966	drrA_1	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
PCHFIHDH_00508	CDS	858				hypothetical protein
PCHFIHDH_00509	CDS	912			COG1090	Epimerase family protein
PCHFIHDH_00510	CDS	1767	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
PCHFIHDH_00511	CDS	1785	ephD_2	1.-.-.-	COG1028	putative oxidoreductase EphD
PCHFIHDH_00512	CDS	1560	pepA	3.4.11.1	COG0260	putative cytosol aminopeptidase
PCHFIHDH_00513	CDS	1146				putative protein
PCHFIHDH_00514	CDS	1104	gcvT_1	2.1.2.10	COG0404	Aminomethyltransferase
PCHFIHDH_00515	CDS	1107	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
PCHFIHDH_00516	CDS	1584				hypothetical protein
PCHFIHDH_00517	CDS	759	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
PCHFIHDH_00518	CDS	1077	cobT	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
PCHFIHDH_00519	CDS	561	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
PCHFIHDH_00520	CDS	705				putative protein
PCHFIHDH_00521	CDS	1146			COG1929	putative protein
PCHFIHDH_00522	CDS	357				Protein
PCHFIHDH_00523	CDS	690				putative protein
PCHFIHDH_00524	CDS	975	adoK	2.7.1.20	COG0524	Adenosine kinase
PCHFIHDH_00525	CDS	2196	asnB	6.3.5.4	COG0367	Putative asparagine synthetase [glutamine-hydrolyzing]
PCHFIHDH_00526	CDS	1104	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
PCHFIHDH_00527	CDS	420	ctaF	1.9.3.1		Cytochrome c oxidase polypeptide 4
PCHFIHDH_00528	CDS	948	mmpS3			putative transport accessory protein MmpS3
PCHFIHDH_00529	CDS	639				putative protein
PCHFIHDH_00530	CDS	1686	qcrB	7.1.1.8	COG1290	Cytochrome bc1 complex cytochrome b subunit
PCHFIHDH_00531	CDS	1242	qcrA		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
PCHFIHDH_00532	CDS	906	qcrC	7.1.1.8	COG2010	Cytochrome bc1 complex cytochrome c subunit
PCHFIHDH_00533	CDS	543	ctaE_1	1.9.3.1	COG1845	putative cytochrome c oxidase subunit 3
PCHFIHDH_00534	CDS	1104	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
PCHFIHDH_00535	CDS	2025		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
PCHFIHDH_00536	CDS	255				hypothetical protein
PCHFIHDH_00537	CDS	1161				hypothetical protein
PCHFIHDH_00538	CDS	690				hypothetical protein
PCHFIHDH_00539	CDS	1167	pimB_1	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
PCHFIHDH_00540	CDS	1098		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
PCHFIHDH_00541	CDS	462				hypothetical protein
PCHFIHDH_00542	CDS	1128		1.13.12.-	COG2070	Putative monooxygenase
PCHFIHDH_00543	CDS	219				hypothetical protein
PCHFIHDH_00544	CDS	294				hypothetical protein
PCHFIHDH_00545	CDS	405				hypothetical protein
PCHFIHDH_00546	CDS	1287		1.14.15.29	COG2124	Steroid C26-monooxygenase
PCHFIHDH_00547	CDS	1014	adhT	1.1.1.1		Alcohol dehydrogenase
PCHFIHDH_00548	CDS	540				hypothetical protein
PCHFIHDH_00549	CDS	672				hypothetical protein
PCHFIHDH_00550	CDS	1143				hypothetical protein
PCHFIHDH_00551	CDS	978	fbpB_1	2.3.1.122	COG0627	Diacylglycerol acyltransferase/mycolyltransferase Ag85B
PCHFIHDH_00552	CDS	591	lppJ_1			Putative lipoprotein LppJ
PCHFIHDH_00553	CDS	945	fgd_2	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
PCHFIHDH_00554	CDS	846	dhmA2_1	3.8.1.5		Haloalkane dehalogenase 2
PCHFIHDH_00555	CDS	336		5.4.99.5	COG1605	Secreted chorismate mutase
PCHFIHDH_00556	CDS	414	rpfC	3.-.-.-		Resuscitation-promoting factor RpfC
PCHFIHDH_00557	CDS	459				hypothetical protein
PCHFIHDH_00558	CDS	834	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
PCHFIHDH_00559	CDS	423	lppE_1			putative lipoprotein LppE
PCHFIHDH_00560	CDS	1317		1.14.-.-		Putative cytochrome P450 140
PCHFIHDH_00561	CDS	474				hypothetical protein
PCHFIHDH_00562	CDS	4467	dhbF_1		COG1020	Dimodular nonribosomal peptide synthase
PCHFIHDH_00563	CDS	1407	aam	3.5.1.13	COG0154	Acylamidase
PCHFIHDH_00564	CDS	1155				hypothetical protein
PCHFIHDH_00565	CDS	1362				hypothetical protein
PCHFIHDH_00566	CDS	495				hypothetical protein
PCHFIHDH_00567	CDS	480	bfr	1.16.3.1	COG2193	Bacterioferritin
PCHFIHDH_00568	CDS	177				hypothetical protein
PCHFIHDH_00569	CDS	759	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
PCHFIHDH_00570	CDS	444				hypothetical protein
PCHFIHDH_00571	CDS	714				hypothetical protein
PCHFIHDH_00572	CDS	960	oxyR			putative hydrogen peroxide-inducible genes activator
PCHFIHDH_00573	CDS	588	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
PCHFIHDH_00574	CDS	537	ahpD	1.11.1.15	COG2128	Alkyl hydroperoxide reductase AhpD
PCHFIHDH_00575	CDS	1308	nplT	3.2.1.135		Neopullulanase
PCHFIHDH_00576	CDS	1245	lldD	1.1.-.-	COG1304	Putative L-lactate dehydrogenase
PCHFIHDH_00577	CDS	2343	lon	3.4.21.53	COG0466	Lon protease
PCHFIHDH_00578	CDS	348				hypothetical protein
PCHFIHDH_00579	CDS	333				hypothetical protein
PCHFIHDH_00580	CDS	249				hypothetical protein
PCHFIHDH_00581	CDS	909				hypothetical protein
PCHFIHDH_00582	CDS	915	acoA_1	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
PCHFIHDH_00583	CDS	1395	narS_1	2.7.13.3	COG4585	putative sensor histidine kinase NarS
PCHFIHDH_00584	CDS	651	narL_1		COG2197	putative transcriptional regulatory protein NarL
PCHFIHDH_00585	CDS	1395	narS_2	2.7.13.3	COG4585	putative sensor histidine kinase NarS
PCHFIHDH_00586	CDS	1614	ksdD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
PCHFIHDH_00587	CDS	678				hypothetical protein
PCHFIHDH_00588	CDS	867	hsaD_3	3.7.1.17		4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase
PCHFIHDH_00589	CDS	1716	mhpA_2	1.14.13.127	COG0654	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
PCHFIHDH_00590	CDS	921	mhpB	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
PCHFIHDH_00591	CDS	246				hypothetical protein
PCHFIHDH_00592	CDS	1524	kstD_1	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
PCHFIHDH_00593	CDS	1302	limB_1	1.14.13.107		Limonene 1,2-monooxygenase
PCHFIHDH_00594	CDS	816	calA_1	1.1.1.194		Coniferyl-alcohol dehydrogenase
PCHFIHDH_00595	CDS	990				hypothetical protein
PCHFIHDH_00596	CDS	819	carC_2	3.7.1.13		2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoic acid hydrolase
PCHFIHDH_00597	CDS	1659	mmcO	1.16.3.1	COG2132	Multicopper oxidase MmcO
PCHFIHDH_00598	CDS	417	lpqS			Lipoprotein LpqS
PCHFIHDH_00599	CDS	1044	cysK2	2.5.1.-	COG0031	S-sulfocysteine synthase
PCHFIHDH_00600	CDS	1278	mdtH_1			Multidrug resistance protein MdtH
PCHFIHDH_00601	CDS	753				hypothetical protein
PCHFIHDH_00602	CDS	804	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
PCHFIHDH_00603	CDS	666				hypothetical protein
PCHFIHDH_00604	CDS	195	subB			Ferredoxin-2
PCHFIHDH_00605	CDS	1245		1.14.-.-		Cytochrome P450-SU2
PCHFIHDH_00606	CDS	1176				hypothetical protein
PCHFIHDH_00607	CDS	1236		3.5.3.3		Creatinase
PCHFIHDH_00608	CDS	1119		3.5.3.3		Creatinase
PCHFIHDH_00609	CDS	993	menB_1	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
PCHFIHDH_00610	CDS	2439	frc_2	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
PCHFIHDH_00611	CDS	807	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PCHFIHDH_00612	CDS	831	ptlF	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
PCHFIHDH_00613	CDS	852		1.1.1.-		Putative short-chain type dehydrogenase/reductase/MSMEI_5872
PCHFIHDH_00614	CDS	1203		1.14.-.-	COG2124	Cytochrome P450 130
PCHFIHDH_00615	CDS	720				hypothetical protein
PCHFIHDH_00616	CDS	1188		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
PCHFIHDH_00617	CDS	2064	ligA_1	6.5.1.2	COG0272	DNA ligase A
PCHFIHDH_00618	CDS	528				putative HTH-type transcriptional regulator
PCHFIHDH_00619	CDS	432	mmpS4_1			Siderophore export accessory protein MmpS4
PCHFIHDH_00620	CDS	2898	mmpL4_1		COG2409	Siderophore exporter MmpL4
PCHFIHDH_00621	CDS	663				hypothetical protein
PCHFIHDH_00622	CDS	300	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
PCHFIHDH_00623	CDS	1482	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
PCHFIHDH_00624	CDS	981	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase
PCHFIHDH_00625	CDS	1509	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
PCHFIHDH_00626	CDS	600	rutF	1.5.1.42		FMN reductase (NADH) RutF
PCHFIHDH_00627	CDS	1170				hypothetical protein
PCHFIHDH_00628	CDS	849				hypothetical protein
PCHFIHDH_00629	CDS	378	cfp6			Low molecular weight protein antigen 6
PCHFIHDH_00630	CDS	1857	ilvB1	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvB1
PCHFIHDH_00631	CDS	510	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
PCHFIHDH_00632	CDS	1032	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
PCHFIHDH_00633	CDS	603		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
PCHFIHDH_00634	CDS	1356				hypothetical protein
PCHFIHDH_00635	CDS	1614	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
PCHFIHDH_00636	CDS	1020	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
PCHFIHDH_00637	CDS	1248				putative MFS-type transporter
PCHFIHDH_00638	CDS	798	yisK		COG0179	putative protein YisK
PCHFIHDH_00639	CDS	1470	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
PCHFIHDH_00640	tRNA	73				tRNA-Gln(ctg)
PCHFIHDH_00641	tRNA	74				tRNA-Glu(ctc)
PCHFIHDH_00642	CDS	492				hypothetical protein
PCHFIHDH_00643	CDS	966				hypothetical protein
PCHFIHDH_00644	CDS	2862	mmpL1_1		COG2409	putative transport protein MmpL1
PCHFIHDH_00645	CDS	429	mmpS4_2			Siderophore export accessory protein MmpS4
PCHFIHDH_00646	CDS	1251	bioF_1	2.3.1.47		8-amino-7-oxononanoate synthase
PCHFIHDH_00647	CDS	702	kdgR		COG1414	Transcriptional regulator KdgR
PCHFIHDH_00648	CDS	1422	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
PCHFIHDH_00649	CDS	597	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
PCHFIHDH_00650	CDS	636	ihfA			Integration host factor subunit alpha
PCHFIHDH_00651	CDS	351	mutT1	3.6.1.55	COG0406	putative 8-oxo-dGTP diphosphatase 1
PCHFIHDH_00652	CDS	1212	acdA_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
PCHFIHDH_00653	CDS	645				hypothetical protein
PCHFIHDH_00654	CDS	501	eis_1	2.3.1.-	COG4552	N-acetyltransferase Eis
PCHFIHDH_00655	CDS	567				hypothetical protein
PCHFIHDH_00656	CDS	432				hypothetical protein
PCHFIHDH_00657	CDS	1041		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
PCHFIHDH_00658	CDS	1056				hypothetical protein
PCHFIHDH_00659	CDS	1224	bbsG_2	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
PCHFIHDH_00660	CDS	1125		4.6.1.1	COG2114	pH-sensitive adenylate cyclase
PCHFIHDH_00661	CDS	2238	icd_1	1.1.1.42	COG2838	Isocitrate dehydrogenase [NADP]
PCHFIHDH_00662	CDS	120				hypothetical protein
PCHFIHDH_00663	CDS	837				hypothetical protein
PCHFIHDH_00664	CDS	807				hypothetical protein
PCHFIHDH_00665	CDS	726				hypothetical protein
